"study","group","SID","item","article_cond","content","trial","sharing_type","msg_share","msg_rel_self","msg_rel_social","msg_rel_self_between","msg_rel_social_between","msg_rel_self_within","msg_rel_social_within"
"study 6","social","study 6_s349","health_52","social","health",7,1,92,9,92,-0.68909557144007,0.736839462731326,-1.38310285166345,0.658417588566794
"study 6","social","study 6_s349","health_58","social","health",8,1,77,10,79,-0.68909557144007,0.736839462731326,-1.34206122401765,0.0556409229774757
"study 6","social","study 6_s349","climate_57","control","climate",9,1,84,82,84,-0.68909557144007,0.736839462731326,1.61293596647992,0.287478102050291
"study 6","social","study 6_s352","health_56","social","health",1,1,88,89,91,1.61618445705216,1.38129827572564,-0.0984999063499192,0.00463674358145603
"study 6","social","study 6_s352","climate_51","control","climate",10,1,92,94,93,1.61618445705216,1.38129827572564,0.106708231879079,0.097371615210582
"study 6","social","study 6_s352","climate_59","control","climate",2,1,92,92,89,1.61618445705216,1.38129827572564,0.0246249765874795,-0.0880981280476699
"study 6","social","study 6_s352","climate_55","social","climate",3,1,87,94,93,1.61618445705216,1.38129827572564,0.106708231879079,0.097371615210582
"study 6","social","study 6_s352","health_50","control","health",4,1,81,85,84,1.61618445705216,1.38129827572564,-0.262666416933117,-0.319935307120485
"study 6","social","study 6_s352","climate_53","social","climate",5,1,87,93,92,1.61618445705216,1.38129827572564,0.0656666042332791,0.051004179396019
"study 6","social","study 6_s352","health_54","social","health",6,1,90,94,91,1.61618445705216,1.38129827572564,0.106708231879079,0.00463674358145603
"study 6","social","study 6_s352","health_52","control","health",7,1,93,93,92,1.61618445705216,1.38129827572564,0.0656666042332791,0.051004179396019
"study 6","social","study 6_s352","climate_57","social","climate",8,1,88,85,93,1.61618445705216,1.38129827572564,-0.262666416933117,0.097371615210582
"study 6","social","study 6_s352","health_58","control","health",9,1,95,95,91,1.61618445705216,1.38129827572564,0.147749859524878,0.00463674358145603
"study 6","social","study 6_s353","health_78","social","health",1,1,61,45,100,-0.419278401780815,0.722080863960464,-0.139541533995718,1.04326730582767
"study 6","social","study 6_s353","climate_71","control","climate",10,1,44,25,54,-0.419278401780815,0.722080863960464,-0.96037408691171,-1.08963474164223
"study 6","social","study 6_s353","climate_79","control","climate",2,1,100,39,71,-0.419278401780815,0.722080863960464,-0.385791299870516,-0.301388332794659
"study 6","social","study 6_s353","health_70","social","health",3,1,80,66,92,-0.419278401780815,0.722080863960464,0.722332646566072,0.672327819311163
"study 6","social","study 6_s353","health_74","social","health",4,1,44,36,78,-0.419278401780815,0.722080863960464,-0.508916182807914,0.0231837179072815
"study 6","social","study 6_s353","climate_77","social","climate",5,1,54,39,79,-0.419278401780815,0.722080863960464,-0.385791299870516,0.0695511537218445
"study 6","social","study 6_s353","climate_75","social","climate",6,1,49,70,59,-0.419278401780815,0.722080863960464,0.886499157149271,-0.857797562569415
"study 6","social","study 6_s353","health_72","control","health",7,1,75,63,96,-0.419278401780815,0.722080863960464,0.599207763628674,0.857797562569415
"study 6","social","study 6_s353","health_76","control","health",8,1,73,64,85,-0.419278401780815,0.722080863960464,0.640249391274473,0.347755768609222
"study 6","social","study 6_s353","climate_73","control","climate",9,1,96,37,61,-0.419278401780815,0.722080863960464,-0.467874555162115,-0.765062690940289
"study 6","social","study 6_s361","health_20","control","health",1,1,0,47,48,-1.67842519352401,-1.10306585070283,1.03424901667415,0.352392512190679
"study 6","social","study 6_s361","climate_21","control","climate",10,1,0,0,0,-1.67842519352401,-1.10306585070283,-0.89470748267843,-1.87324440690834
"study 6","social","study 6_s361","health_26","social","health",2,1,71,0,72,-1.67842519352401,-1.10306585070283,-0.89470748267843,1.46521097174019
"study 6","social","study 6_s361","climate_23","control","climate",3,1,0,0,0,-1.67842519352401,-1.10306585070283,-0.89470748267843,-1.87324440690834
"study 6","social","study 6_s361","climate_29","social","climate",4,1,0,0,0,-1.67842519352401,-1.10306585070283,-0.89470748267843,-1.87324440690834
"study 6","social","study 6_s361","climate_27","social","climate",5,1,0,19,72,-1.67842519352401,-1.10306585070283,-0.114916557408239,1.46521097174019
"study 6","social","study 6_s361","climate_25","social","climate",6,1,48,0,61,-1.67842519352401,-1.10306585070283,-0.89470748267843,0.955169177779997
"study 6","social","study 6_s361","health_24","control","health",7,1,0,0,0,-1.67842519352401,-1.10306585070283,-0.89470748267843,-1.87324440690834
"study 6","social","study 6_s361","health_28","social","health",8,1,100,100,100,-1.67842519352401,-1.10306585070283,3.20945528190153,2.76349917454795
"study 6","social","study 6_s361","health_22","control","health",9,1,53,52,51,-1.67842519352401,-1.10306585070283,1.23945715490315,0.491494819634368
"study 6","social","study 6_s363","climate_1","social","climate",1,1,3,3,6,-0.613357418553261,-0.266745253687305,-1.69501922177152,-2.38328620086854
"study 6","social","study 6_s363","climate_9","control","climate",10,1,30,29,53,-0.613357418553261,-0.266745253687305,-0.627936902980733,-0.204016717584077
"study 6","social","study 6_s363","health_4","control","health",2,1,58,56,77,-0.613357418553261,-0.266745253687305,0.480187043455855,0.908801741965435
"study 6","social","study 6_s363","climate_5","social","climate",3,1,12,6,46,-0.613357418553261,-0.266745253687305,-1.57189433883412,-0.528588768286018
"study 6","social","study 6_s363","health_8","social","health",4,1,87,89,92,-0.613357418553261,-0.266745253687305,1.83456075576724,1.60431327918388
"study 6","social","study 6_s363","health_6","social","health",5,1,70,71,79,-0.613357418553261,-0.266745253687305,1.09581145814285,1.00153661359456
"study 6","social","study 6_s363","climate_7","control","climate",6,1,55,64,71,-0.613357418553261,-0.266745253687305,0.808520064622251,0.630597127078057
"study 6","social","study 6_s363","climate_3","social","climate",7,1,0,0,0,-0.613357418553261,-0.266745253687305,-1.81814410470892,-2.66149081575591
"study 6","social","study 6_s363","health_0","control","health",8,1,53,42,62,-0.613357418553261,-0.266745253687305,-0.0943957435853389,0.21329020474699
"study 6","social","study 6_s363","health_2","control","health",9,1,77,83,88,-0.613357418553261,-0.266745253687305,1.58831098989244,1.41884353592563
"study 6","social","study 6_s364","climate_101","control","climate",1,1,44,70,37,-0.513951092889325,-0.734100881431276,0.96858241244087,-0.505405050378736
"study 6","social","study 6_s364","climate_109","social","climate",10,1,53,45,43,-0.513951092889325,-0.734100881431276,-0.0574582787041193,-0.227200435491359
"study 6","social","study 6_s364","health_108","control","health",2,1,83,49,23,-0.513951092889325,-0.734100881431276,0.106708231879079,-1.15454915178262
"study 6","social","study 6_s364","climate_105","social","climate",3,1,50,28,63,-0.513951092889325,-0.734100881431276,-0.755165948682712,0.700148280799901
"study 6","social","study 6_s364","health_100","control","health",4,1,77,32,63,-0.513951092889325,-0.734100881431276,-0.590999438099513,0.700148280799901
"study 6","social","study 6_s364","climate_107","social","climate",5,1,66,48,33,-0.513951092889325,-0.734100881431276,0.0656666042332793,-0.690874793636988
"study 6","social","study 6_s364","health_104","control","health",6,1,27,42,76,-0.513951092889325,-0.734100881431276,-0.180583161641518,1.30292494638922
"study 6","social","study 6_s364","health_102","social","health",7,1,61,48,42,-0.513951092889325,-0.734100881431276,0.0656666042332793,-0.273567871305922
"study 6","social","study 6_s364","health_106","control","health",8,1,66,51,50,-0.513951092889325,-0.734100881431276,0.188791487170678,0.0973716152105823
"study 6","social","study 6_s364","climate_103","social","climate",9,1,53,51,49,-0.513951092889325,-0.734100881431276,0.188791487170678,0.0510041793960193
"study 6","social","study 6_s372","health_46","social","health",1,1,69,69,69,0.181893186758228,-0.00109047581178524,0.324228858401816,0.287478102050291
"study 6","social","study 6_s372","health_40","social","health",10,1,68,75,75,0.181893186758228,-0.00109047581178524,0.570478624276614,0.565682716937668
"study 6","social","study 6_s372","climate_41","control","climate",2,1,49,38,32,0.181893186758228,-0.00109047581178524,-0.94806159861797,-1.42811702308854
"study 6","social","study 6_s372","climate_45","control","climate",3,1,40,32,26,0.181893186758228,-0.00109047581178524,-1.19431136449277,-1.70632163797592
"study 6","social","study 6_s372","climate_49","control","climate",4,1,62,67,65,0.181893186758228,-0.00109047581178524,0.242145603110217,0.102008358792039
"study 6","social","study 6_s372","climate_43","social","climate",5,1,67,50,62,0.181893186758228,-0.00109047581178524,-0.455562066868375,-0.0370939486516502
"study 6","social","study 6_s372","health_44","social","health",6,1,71,55,77,0.181893186758228,-0.00109047581178524,-0.250353928639377,0.658417588566794
"study 6","social","study 6_s372","climate_47","social","climate",7,1,61,77,74,0.181893186758228,-0.00109047581178524,0.652561879568213,0.519315281123106
"study 6","social","study 6_s372","health_48","control","health",8,1,67,76,79,0.181893186758228,-0.00109047581178524,0.611520251922413,0.75115246019592
"study 6","social","study 6_s372","health_42","control","health",9,1,57,72,69,0.181893186758228,-0.00109047581178524,0.447353741339215,0.287478102050291
"study 6","social","study 6_s380","climate_21","control","climate",1,1,4,5,0,-0.693829205995495,-0.566836762028171,-1.54316519948206,-2.37864945728708
"study 6","social","study 6_s380","health_22","control","health",10,1,13,69,88,-0.693829205995495,-0.566836762028171,1.08349896984911,1.70168489439446
"study 6","social","study 6_s380","health_20","control","health",2,1,0,65,49,-0.693829205995495,-0.566836762028171,0.91933245926591,-0.106645102373495
"study 6","social","study 6_s380","health_26","control","health",3,1,0,0,0,-0.693829205995495,-0.566836762028171,-1.74837333771106,-2.37864945728708
"study 6","social","study 6_s380","health_28","control","health",4,1,55,86,86,-0.693829205995495,-0.566836762028171,1.7812066398277,1.60895002276534
"study 6","social","study 6_s380","health_24","social","health",5,1,52,54,54,-0.693829205995495,-0.566836762028171,0.467874555162115,0.12519207669932
"study 6","social","study 6_s380","climate_23","social","climate",6,1,39,0,25,-0.693829205995495,-0.566836762028171,-1.74837333771106,-1.21946356192301
"study 6","social","study 6_s380","climate_25","social","climate",7,1,62,0,63,-0.693829205995495,-0.566836762028171,-1.74837333771106,0.542498999030387
"study 6","social","study 6_s380","climate_27","social","climate",8,1,37,64,64,-0.693829205995495,-0.566836762028171,0.87829083162011,0.58886643484495
"study 6","social","study 6_s380","climate_29","social","climate",9,1,83,83,84,-0.693829205995495,-0.566836762028171,1.6580817568903,1.51621515113621
"study 6","social","study 6_s386","climate_107","control","climate",1,1,72,93,95,1.26589549995067,1.19927555755168,0.369374648812196,0.361665999353591
"study 6","social","study 6_s386","health_106","control","health",10,1,88,96,94,1.26589549995067,1.19927555755168,0.492499531749595,0.315298563539028
"study 6","social","study 6_s386","health_100","social","health",2,1,89,98,100,1.26589549995067,1.19927555755168,0.574582787041194,0.593503178426406
"study 6","social","study 6_s386","health_104","social","health",3,1,98,91,90,1.26589549995067,1.19927555755168,0.287291393520597,0.129828820280776
"study 6","social","study 6_s386","health_102","control","health",4,1,91,85,88,1.26589549995067,1.19927555755168,0.0410416276457996,0.0370939486516502
"study 6","social","study 6_s386","climate_103","social","climate",5,1,96,95,94,1.26589549995067,1.19927555755168,0.451457904103795,0.315298563539028
"study 6","social","study 6_s386","climate_105","control","climate",6,1,36,54,65,1.26589549995067,1.19927555755168,-1.23124882937399,-1.0293570750833
"study 6","social","study 6_s386","climate_109","control","climate",7,1,95,51,60,1.26589549995067,1.19927555755168,-1.35437371231139,-1.26119425415611
"study 6","social","study 6_s386","climate_101","social","climate",8,1,78,81,89,1.26589549995067,1.19927555755168,-0.123124882937399,0.0834613844662132
"study 6","social","study 6_s386","health_108","social","health",9,1,91,96,97,1.26589549995067,1.19927555755168,0.492499531749595,0.454400870982717
"study 6","social","study 6_s390","health_12","control","health",1,1,97,59,96,1.07181648317823,0.933620779676156,-0.857770017797211,0.658417588566794
"study 6","social","study 6_s390","health_18","social","health",10,1,83,83,89,1.07181648317823,0.933620779676156,0.127229045701978,0.333845537864854
"study 6","social","study 6_s390","health_14","social","health",2,1,68,78,88,1.07181648317823,0.933620779676156,-0.0779790925270194,0.287478102050291
"study 6","social","study 6_s390","climate_11","social","climate",3,1,80,84,75,1.07181648317823,0.933620779676156,0.168270673347778,-0.315298563539028
"study 6","social","study 6_s390","climate_17","control","climate",4,1,78,79,64,1.07181648317823,0.933620779676156,-0.0369374648812198,-0.825340357499221
"study 6","social","study 6_s390","climate_13","control","climate",5,1,73,87,78,1.07181648317823,0.933620779676156,0.291395556285177,-0.176196256095339
"study 6","social","study 6_s390","climate_15","social","climate",6,1,81,83,76,1.07181648317823,0.933620779676156,0.127229045701978,-0.268931127724465
