"study","group","SID","item","content","trial","sharing_type","msg_share","msg_rel_self","msg_rel_social","msg_rel_self_between","msg_rel_social_between","msg_rel_self_within","msg_rel_social_within"
"study 3","control","study 3_s075","study 3_control_1","voting",1,1,21,21,82,-0.975189473476623,-0.734003842228079,-1.64263581940069,1.1520218186893
"study 3","control","study 3_s075","study 3_control_2","voting",2,1,23,59,68,-0.975189473476623,-0.734003842228079,0.618964221803158,0.203297968003994
"study 3","control","study 3_s075","study 3_control_3","voting",3,1,51,53,36,-0.975189473476623,-0.734003842228079,0.261869478455182,-1.96521369070527
"study 3","control","study 3_s075","study 3_control_4","voting",4,1,46,50,70,-0.975189473476623,-0.734003842228079,0.0833221067811943,0.338829946673323
"study 3","control","study 3_s075","study 3_control_5","voting",5,1,9,60,69,-0.975189473476623,-0.734003842228079,0.678480012361154,0.271063957338658
"study 3","control","study 3_s077","study 3_control_1","voting",1,1,71,71,71,0.4520241924074,0.119314839375003,-0.476126324463968,-0.51502151894345
"study 3","control","study 3_s077","study 3_control_2","voting",2,1,89,92,91,0.4520241924074,0.119314839375003,0.773705277253948,0.84029826774984
"study 3","control","study 3_s077","study 3_control_3","voting",3,1,72,71,71,0.4520241924074,0.119314839375003,-0.476126324463968,-0.51502151894345
"study 3","control","study 3_s077","study 3_control_4","voting",4,1,73,71,71,0.4520241924074,0.119314839375003,-0.476126324463968,-0.51502151894345
"study 3","control","study 3_s077","study 3_control_5","voting",5,1,87,90,89,0.4520241924074,0.119314839375003,0.654673696137956,0.704766289080511
"study 3","control","study 3_s079","study 3_control_1","voting",1,1,72,80,79,1.1186832073927,1.0353775416842,-0.785608435365547,-0.962277048552236
"study 3","control","study 3_s079","study 3_control_2","voting",2,1,100,100,100,1.1186832073927,1.0353775416842,0.404707375794373,0.460808727475718
"study 3","control","study 3_s079","study 3_control_3","voting",3,1,100,100,100,1.1186832073927,1.0353775416842,0.404707375794373,0.460808727475718
"study 3","control","study 3_s079","study 3_control_4","voting",4,1,100,100,100,1.1186832073927,1.0353775416842,0.404707375794373,0.460808727475718
"study 3","control","study 3_s079","study 3_control_5","voting",5,1,78,86,87,1.1186832073927,1.0353775416842,-0.428513692017571,-0.42014913387492
"study 3","control","study 3_s080","study 3_control_1","voting",1,1,0,86,86,0.151558157484447,-0.269698089002872,0.797511593477147,0.921617454951437
"study 3","control","study 3_s080","study 3_control_2","voting",2,1,0,85,84,0.151558157484447,-0.269698089002872,0.737995802919151,0.786085476282108
"study 3","control","study 3_s080","study 3_control_3","voting",3,1,26,84,85,0.151558157484447,-0.269698089002872,0.678480012361155,0.853851465616772
"study 3","control","study 3_s080","study 3_control_4","voting",4,1,0,26,24,0.151558157484447,-0.269698089002872,-2.77343584000261,-3.27987388379776
"study 3","control","study 3_s080","study 3_control_5","voting",5,1,2,82,83,0.151558157484447,-0.269698089002872,0.559448431245163,0.718319486947443
"study 3","control","study 3_s083","study 3_control_1","voting",1,1,89,85,85,0.386297247268004,0.0565708186688944,0.440416850129171,0.501468321076518
"study 3","control","study 3_s083","study 3_control_2","voting",2,1,85,96,94,0.386297247268004,0.0565708186688944,1.09509054626713,1.1113622250885
"study 3","control","study 3_s083","study 3_control_3","voting",3,1,49,70,63,0.386297247268004,0.0565708186688944,-0.452320008240769,-0.989383444286101
"study 3","control","study 3_s083","study 3_control_4","voting",4,1,73,51,60,0.386297247268004,0.0565708186688944,-1.58312002884269,-1.1926814122901
"study 3","control","study 3_s083","study 3_control_5","voting",5,1,95,86,86,0.386297247268004,0.0565708186688944,0.499932640687167,0.569234310411182
"study 3","control","study 3_s084","study 3_control_1","voting",1,1,73,100,100,1.25952666126283,0.834596675424647,0.226160004120385,0.677659893346645
"study 3","control","study 3_s084","study 3_control_2","voting",2,1,55,100,100,1.25952666126283,0.834596675424647,0.226160004120385,0.677659893346645
"study 3","control","study 3_s084","study 3_control_3","voting",3,1,97,100,100,1.25952666126283,0.834596675424647,0.226160004120385,0.677659893346645
"study 3","control","study 3_s084","study 3_control_4","voting",4,1,64,81,50,1.25952666126283,0.834596675424647,-0.904640016481539,-2.71063957338658
"study 3","control","study 3_s084","study 3_control_5","voting",5,1,94,100,100,1.25952666126283,0.834596675424647,0.226160004120385,0.677659893346645
"study 3","control","study 3_s087","study 3_control_1","voting",1,1,51,18,92,-0.233413949760585,0.420486138764327,-2.76153268189101,0.582787508278114
"study 3","control","study 3_s087","study 3_control_2","voting",2,1,30,60,70,-0.233413949760585,0.420486138764327,-0.261869478455183,-0.908064257084505
"study 3","control","study 3_s087","study 3_control_3","voting",3,1,51,82,82,-0.233413949760585,0.420486138764327,1.04747791382073,-0.0948723850685307
"study 3","control","study 3_s087","study 3_control_4","voting",4,1,31,71,81,-0.233413949760585,0.420486138764327,0.392804217682773,-0.162638374403195
"study 3","control","study 3_s087","study 3_control_5","voting",5,1,51,91,92,-0.233413949760585,0.420486138764327,1.58312002884269,0.582787508278114
"study 3","control","study 3_s090","study 3_control_1","voting",1,1,89,96,97,1.14685189816673,1.11067036653153,0.130934739227591,0.176191572270127
"study 3","control","study 3_s090","study 3_control_2","voting",2,1,92,92,93,1.14685189816673,1.11067036653153,-0.107128423004393,-0.0948723850685307
"study 3","control","study 3_s090","study 3_control_3","voting",3,1,94,94,95,1.14685189816673,1.11067036653153,0.0119031581115994,0.0406595936007983
"study 3","control","study 3_s090","study 3_control_4","voting",4,1,95,97,96,1.14685189816673,1.11067036653153,0.190450529785587,0.108425582935463
"study 3","control","study 3_s090","study 3_control_5","voting",5,1,91,90,91,1.14685189816673,1.11067036653153,-0.226160004120385,-0.23040436373786
"study 3","control","study 3_s091","study 3_control_1","voting",1,1,100,81,100,0.24545379339787,1.36164644935596,0.380901059571175,0.108425582935463
"study 3","control","study 3_s091","study 3_control_2","voting",2,1,100,71,100,0.24545379339787,1.36164644935596,-0.214256846008785,0.108425582935463
"study 3","control","study 3_s091","study 3_control_3","voting",3,1,100,81,100,0.24545379339787,1.36164644935596,0.380901059571175,0.108425582935463
"study 3","control","study 3_s091","study 3_control_4","voting",4,1,100,90,100,0.24545379339787,1.36164644935596,0.916543174593139,0.108425582935463
"study 3","control","study 3_s091","study 3_control_5","voting",5,1,93,50,92,0.24545379339787,1.36164644935596,-1.4640884477267,-0.433702331741853
"study 3","control","study 3_s093","study 3_control_1","voting",1,1,0,62,78,0.264232920580555,0.307546901493331,-0.773705277253948,-0.243957561604792
"study 3","control","study 3_s093","study 3_control_2","voting",2,1,0,80,81,0.264232920580555,0.307546901493331,0.29757895278998,-0.0406595936007983
"study 3","control","study 3_s093","study 3_control_3","voting",3,1,8,81,90,0.264232920580555,0.307546901493331,0.357094743347976,0.569234310411182
"study 3","control","study 3_s093","study 3_control_4","voting",4,1,17,71,71,0.264232920580555,0.307546901493331,-0.238063162231984,-0.718319486947443
"study 3","control","study 3_s093","study 3_control_5","voting",5,1,5,81,88,0.264232920580555,0.307546901493331,0.357094743347976,0.433702331741853
"study 3","control","study 3_s095","study 3_control_1","voting",1,1,80,65,66,-0.101960059481793,-0.483027759403643,-0.130934739227591,-0.203297968003994
"study 3","control","study 3_s095","study 3_control_2","voting",2,1,84,69,68,-0.101960059481793,-0.483027759403643,0.107128423004393,-0.0677659893346645
"study 3","control","study 3_s095","study 3_control_3","voting",3,1,76,65,66,-0.101960059481793,-0.483027759403643,-0.130934739227591,-0.203297968003994
"study 3","control","study 3_s095","study 3_control_4","voting",4,1,84,65,73,-0.101960059481793,-0.483027759403643,-0.130934739227591,0.271063957338658
"study 3","control","study 3_s095","study 3_control_5","voting",5,1,82,72,72,-0.101960059481793,-0.483027759403643,0.285675794678381,0.203297968003994
"study 3","control","study 3_s097","study 3_control_1","voting",1,1,26,71,69,-0.0550122415250819,-0.0814660268845447,0.166644213562389,-0.433702331741853
"study 3","control","study 3_s097","study 3_control_2","voting",2,1,33,75,70,-0.0550122415250819,-0.0814660268845447,0.404707375794373,-0.365936342407189
"study 3","control","study 3_s097","study 3_control_3","voting",3,1,75,72,84,-0.0550122415250819,-0.0814660268845447,0.226160004120385,0.582787508278114
"study 3","control","study 3_s097","study 3_control_4","voting",4,1,90,49,82,-0.0550122415250819,-0.0814660268845447,-1.14270317871352,0.447255529608785
"study 3","control","study 3_s097","study 3_control_5","voting",5,1,24,74,72,-0.0550122415250819,-0.0814660268845447,0.345191585236377,-0.23040436373786
"study 3","control","study 3_s099","study 3_control_1","voting",1,1,4,70,10,-0.364867840039377,-1.58732252383116,0.499932640687166,-2.80551195845511
"study 3","control","study 3_s099","study 3_control_2","voting",2,1,5,69,71,-0.364867840039377,-1.58732252383116,0.44041685012917,1.32821339095942
"study 3","control","study 3_s099","study 3_control_3","voting",3,1,61,81,86,-0.364867840039377,-1.58732252383116,1.15460633682512,2.34470323097939
"study 3","control","study 3_s099","study 3_control_4","voting",4,1,15,60,51,-0.364867840039377,-1.58732252383116,-0.0952252648927937,-0.0271063957338657
"study 3","control","study 3_s099","study 3_control_5","voting",5,1,4,28,39,-0.364867840039377,-1.58732252383116,-1.99973056274867,-0.84029826774984
"study 3","control","study 3_s100","study 3_control_1","voting",1,1,51,61,81,-0.411815657996088,0.972633520978087,0.0238063162231983,-0.758979080548243
"study 3","control","study 3_s100","study 3_control_2","voting",2,1,19,61,80,-0.411815657996088,0.972633520978087,0.0238063162231983,-0.826745069882907
"study 3","control","study 3_s100","study 3_control_3","voting",3,1,66,50,100,-0.411815657996088,0.972633520978087,-0.630867379914758,0.528574716810383
"study 3","control","study 3_s100","study 3_control_4","voting",4,1,51,60,100,-0.411815657996088,0.972633520978087,-0.0357094743347977,0.528574716810383
"study 3","control","study 3_s100","study 3_control_5","voting",5,1,33,71,100,-0.411815657996088,0.972633520978087,0.618964221803158,0.528574716810383
"study 3","control","study 3_s102","study 3_control_1","voting",1,1,65,71,90,0.348738992902635,0.571071788458989,-0.345191585236377,0.284617155205591
"study 3","control","study 3_s102","study 3_control_2","voting",2,1,80,74,89,0.348738992902635,0.571071788458989,-0.166644213562389,0.216851165870927
"study 3","control","study 3_s102","study 3_control_3","voting",3,1,85,84,87,0.348738992902635,0.571071788458989,0.428513692017571,0.0813191872015976
"study 3","control","study 3_s102","study 3_control_4","voting",4,1,72,74,81,0.348738992902635,0.571071788458989,-0.166644213562389,-0.325276748806389
"study 3","control","study 3_s102","study 3_control_5","voting",5,1,82,81,82,0.348738992902635,0.571071788458989,0.249966320343583,-0.257510759471725
"study 3","control","study 3_s105","study 3_control_1","voting",1,1,100,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s105","study 3_control_2","voting",2,1,100,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s105","study 3_control_3","voting",3,1,100,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s105","study 3_control_4","voting",4,1,100,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s105","study 3_control_5","voting",5,1,50,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s106","study 3_control_1","voting",1,1,5,82,82,-0.393036530813403,0.307546901493331,1.24983160171792,0.0271063957338662
"study 3","control","study 3_s106","study 3_control_2","voting",2,1,5,15,85,-0.393036530813403,0.307546901493331,-2.73772636566782,0.23040436373786
"study 3","control","study 3_s106","study 3_control_3","voting",3,1,5,71,90,-0.393036530813403,0.307546901493331,0.59515790557996,0.569234310411182
"study 3","control","study 3_s106","study 3_control_4","voting",4,1,1,58,72,-0.393036530813403,0.307546901493331,-0.178547371673988,-0.650553497612779
"study 3","control","study 3_s106","study 3_control_5","voting",5,1,9,79,79,-0.393036530813403,0.307546901493331,1.07128423004393,-0.176191572270127
"study 3","control","study 3_s107","study 3_control_1","voting",1,1,79,91,91,-0.0737913687077667,-0.344990913850203,1.38076634094551,1.34176658882636
"study 3","control","study 3_s107","study 3_control_2","voting",2,1,52,44,40,-0.0737913687077667,-0.344990913850203,-1.4164758152803,-2.11429886724153
"study 3","control","study 3_s107","study 3_control_3","voting",3,1,56,64,70,-0.0737913687077667,-0.344990913850203,-0.226160004120385,-0.0813191872015976
"study 3","control","study 3_s107","study 3_control_4","voting",4,1,65,58,73,-0.0737913687077667,-0.344990913850203,-0.583254747468361,0.121978780802396
"study 3","control","study 3_s107","study 3_control_5","voting",5,1,79,82,82,-0.0737913687077667,-0.344990913850203,0.845124225923543,0.731872684814377
"study 3","control","study 3_s111","study 3_control_1","voting",1,1,14,80,82,0.480192883181426,0.294998097352109,0.0238063162231987,0.0406595936007983
"study 3","control","study 3_s111","study 3_control_2","voting",2,1,65,82,81,0.480192883181426,0.294998097352109,0.142837897339191,-0.0271063957338662
"study 3","control","study 3_s111","study 3_control_3","voting",3,1,49,91,100,0.480192883181426,0.294998097352109,0.678480012361155,1.26044740162476
"study 3","control","study 3_s111","study 3_control_4","voting",4,1,43,61,61,0.480192883181426,0.294998097352109,-1.10699370437873,-1.38242618242716
"study 3","control","study 3_s111","study 3_control_5","voting",5,1,49,84,83,0.480192883181426,0.294998097352109,0.261869478455183,0.108425582935463
"study 3","control","study 3_s113","study 3_control_1","voting",1,1,19,25,44,-0.984579037067966,-0.922235904346406,-1.39266949905711,-1.21978780802396
"study 3","control","study 3_s113","study 3_control_2","voting",2,1,79,60,76,-0.984579037067966,-0.922235904346406,0.690383170472754,0.948723850685303
"study 3","control","study 3_s113","study 3_control_3","voting",3,1,48,59,79,-0.984579037067966,-0.922235904346406,0.630867379914758,1.1520218186893
"study 3","control","study 3_s113","study 3_control_4","voting",4,1,49,46,48,-0.984579037067966,-0.922235904346406,-0.14283789733919,-0.948723850685303
"study 3","control","study 3_s113","study 3_control_5","voting",5,1,38,52,63,-0.984579037067966,-0.922235904346406,0.214256846008786,0.0677659893346645
"study 3","control","study 3_s115","study 3_control_1","voting",1,1,0,60,60,0.142168593893106,-0.144210047590654,-0.737995802919151,-0.975830246419169
"study 3","control","study 3_s115","study 3_control_2","voting",2,1,0,61,70,0.142168593893106,-0.144210047590654,-0.678480012361155,-0.298170353072524
"study 3","control","study 3_s115","study 3_control_3","voting",3,1,26,100,100,0.142168593893106,-0.144210047590654,1.64263581940069,1.73480932696741
"study 3","control","study 3_s115","study 3_control_4","voting",4,1,0,60,60,0.142168593893106,-0.144210047590654,-0.737995802919151,-0.975830246419169
"study 3","control","study 3_s115","study 3_control_5","voting",5,1,0,81,82,0.142168593893106,-0.144210047590654,0.511835798798765,0.51502151894345
"study 3","control","study 3_s117","study 3_control_1","voting",1,1,0,61,70,-0.355478276448034,-0.432832542838756,-0.0476126324463966,0.0135531978669331
"study 3","control","study 3_s117","study 3_control_2","voting",2,1,0,51,60,-0.355478276448034,-0.432832542838756,-0.642770538026357,-0.664106695479712
"study 3","control","study 3_s117","study 3_control_3","voting",3,1,0,71,100,-0.355478276448034,-0.432832542838756,0.547545273133563,2.04653287790687
"study 3","control","study 3_s117","study 3_control_4","voting",4,1,0,50,19,-0.355478276448034,-0.432832542838756,-0.702286328584353,-3.44251225820096
"study 3","control","study 3_s117","study 3_control_5","voting",5,1,0,76,100,-0.355478276448034,-0.432832542838756,0.845124225923543,2.04653287790687
"study 3","control","study 3_s118","study 3_control_1","voting",1,1,35,85,78,-0.0737913687077667,0.0816684269513384,1.02367159759753,0
"study 3","control","study 3_s118","study 3_control_2","voting",2,1,72,81,82,-0.0737913687077667,0.0816684269513384,0.785608435365547,0.271063957338658
"study 3","control","study 3_s118","study 3_control_3","voting",3,1,76,60,81,-0.0737913687077667,0.0816684269513384,-0.464223166352369,0.203297968003994
"study 3","control","study 3_s118","study 3_control_4","voting",4,1,39,70,73,-0.0737913687077667,0.0816684269513384,0.130934739227591,-0.338829946673323
"study 3","control","study 3_s118","study 3_control_5","voting",5,1,58,43,76,-0.0737913687077667,0.0816684269513384,-1.4759916058383,-0.135531978669329
"study 3","control","study 3_s121","study 3_control_1","voting",1,1,8,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s121","study 3_control_2","voting",2,1,11,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s121","study 3_control_3","voting",3,1,8,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s121","study 3_control_4","voting",4,1,9,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s121","study 3_control_5","voting",5,1,15,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s123","study 3_control_1","voting",1,1,60,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s123","study 3_control_2","voting",2,1,60,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s123","study 3_control_3","voting",3,1,72,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s123","study 3_control_4","voting",4,1,71,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s123","study 3_control_5","voting",5,1,71,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s124","study 3_control_1","voting",1,1,39,55,58,-0.411815657996088,-1.18576079131206,-0.333288427124778,0.0135531978669331
"study 3","control","study 3_s124","study 3_control_2","voting",2,1,21,49,53,-0.411815657996088,-1.18576079131206,-0.690383170472754,-0.325276748806389
"study 3","control","study 3_s124","study 3_control_3","voting",3,1,48,80,80,-0.411815657996088,-1.18576079131206,1.15460633682512,1.50440496322955
"study 3","control","study 3_s124","study 3_control_4","voting",4,1,18,71,71,-0.411815657996088,-1.18576079131206,0.618964221803158,0.894511059217572
"study 3","control","study 3_s124","study 3_control_5","voting",5,1,28,48,27,-0.411815657996088,-1.18576079131206,-0.74989896103075,-2.08719247150767
"study 3","control","study 3_s127","study 3_control_1","voting",1,1,91,70,72,-0.496321730318168,-0.997528729193737,0.666576854249555,0.758979080548243
"study 3","control","study 3_s127","study 3_control_2","voting",2,1,46,74,70,-0.496321730318168,-0.997528729193737,0.904640016481539,0.623447101878914
"study 3","control","study 3_s127","study 3_control_3","voting",3,1,2,48,51,-0.496321730318168,-0.997528729193737,-0.642770538026357,-0.664106695479712
"study 3","control","study 3_s127","study 3_control_4","voting",4,1,2,13,20,-0.496321730318168,-0.997528729193737,-2.72582320755622,-2.76485236485431
"study 3","control","study 3_s127","study 3_control_5","voting",5,1,88,89,91,-0.496321730318168,-0.997528729193737,1.79737687485148,2.04653287790687
"study 3","control","study 3_s129","study 3_control_1","voting",1,1,27,23,95,0.217285102623844,0.684011025729985,-3.0353053184578,0.501468321076518
"study 3","control","study 3_s129","study 3_control_2","voting",2,1,69,90,90,0.217285102623844,0.684011025729985,0.952252648927936,0.162638374403195
"study 3","control","study 3_s129","study 3_control_3","voting",3,1,57,86,86,0.217285102623844,0.684011025729985,0.714189486695952,-0.108425582935463
"study 3","control","study 3_s129","study 3_control_4","voting",4,1,69,99,91,0.217285102623844,0.684011025729985,1.4878947639499,0.23040436373786
"study 3","control","study 3_s129","study 3_control_5","voting",5,1,82,72,76,0.217285102623844,0.684011025729985,-0.119031581115992,-0.786085476282108
"study 3","control","study 3_s130","study 3_control_1","voting",1,1,15,34,72,-0.167687004621189,0.320095705634552,-1.89260213974427,-0.664106695479712
"study 3","control","study 3_s130","study 3_control_2","voting",2,1,19,65,76,-0.167687004621189,0.320095705634552,-0.0476126324463966,-0.393042738141054
"study 3","control","study 3_s130","study 3_control_3","voting",3,1,95,93,94,-0.167687004621189,0.320095705634552,1.61882950317749,0.826745069882907
"study 3","control","study 3_s130","study 3_control_4","voting",4,1,87,60,87,-0.167687004621189,0.320095705634552,-0.345191585236377,0.352383144540256
"study 3","control","study 3_s130","study 3_control_5","voting",5,1,24,77,80,-0.167687004621189,0.320095705634552,0.666576854249555,-0.121978780802396
"study 3","control","study 3_s133","study 3_control_1","voting",1,1,80,77,78,0.311180738537266,-0.0312708103196577,0.059515790557996,0.121978780802396
"study 3","control","study 3_s133","study 3_control_2","voting",2,1,52,76,76,0.311180738537266,-0.0312708103196577,0,-0.0135531978669331
"study 3","control","study 3_s133","study 3_control_3","voting",3,1,79,76,77,0.311180738537266,-0.0312708103196577,0,0.0542127914677314
"study 3","control","study 3_s133","study 3_control_4","voting",4,1,9,51,50,0.311180738537266,-0.0312708103196577,-1.4878947639499,-1.77546892056821
"study 3","control","study 3_s133","study 3_control_5","voting",5,1,81,100,100,0.311180738537266,-0.0312708103196577,1.4283789733919,1.61283054616502
"study 3","control","study 3_s134","study 3_control_1","voting",1,1,4,61,55,-0.0550122415250819,-0.558320584250974,-0.428513692017571,-0.867404663483705
"study 3","control","study 3_s134","study 3_control_2","voting",2,1,1,50,50,-0.0550122415250819,-0.558320584250974,-1.08318738815553,-1.20623461015703
"study 3","control","study 3_s134","study 3_control_3","voting",3,1,37,79,80,-0.0550122415250819,-0.558320584250974,0.642770538026357,0.826745069882907
"study 3","control","study 3_s134","study 3_control_4","voting",4,1,4,71,75,-0.0550122415250819,-0.558320584250974,0.166644213562389,0.487915123209585
"study 3","control","study 3_s134","study 3_control_5","voting",5,1,38,80,79,-0.0550122415250819,-0.558320584250974,0.702286328584353,0.758979080548243
"study 3","control","study 3_s137","study 3_control_1","voting",1,1,74,73,85,-0.13012875025582,0.345193313916996,0.380901059571175,0.18974477013706
"study 3","control","study 3_s137","study 3_control_2","voting",2,1,77,46,59,-0.13012875025582,0.345193313916996,-1.22602528549472,-1.57217095256422
"study 3","control","study 3_s137","study 3_control_3","voting",3,1,80,76,100,-0.13012875025582,0.345193313916996,0.559448431245163,1.20623461015703
"study 3","control","study 3_s137","study 3_control_4","voting",4,1,56,71,100,-0.13012875025582,0.345193313916996,0.261869478455183,1.20623461015703
"study 3","control","study 3_s137","study 3_control_5","voting",5,1,59,67,67,-0.13012875025582,0.345193313916996,0.0238063162231987,-1.0300430378869
"study 3","control","study 3_s138","study 3_control_1","voting",1,1,77,71,75,-0.261582640534612,-0.382637326273869,0.428513692017571,0.298170353072524
"study 3","control","study 3_s138","study 3_control_2","voting",2,1,15,70,71,-0.261582640534612,-0.382637326273869,0.368997901459575,0.0271063957338662
"study 3","control","study 3_s138","study 3_control_3","voting",3,1,17,65,82,-0.261582640534612,-0.382637326273869,0.0714189486695954,0.772532278415176
"study 3","control","study 3_s138","study 3_control_4","voting",4,1,20,68,80,-0.261582640534612,-0.382637326273869,0.249966320343583,0.637000299745847
"study 3","control","study 3_s138","study 3_control_5","voting",5,1,5,45,45,-0.261582640534612,-0.382637326273869,-1.11889686249032,-1.73480932696741
"study 3","control","study 3_s140","study 3_control_1","voting",1,1,100,72,93,-0.42120522158743,0.872243087848312,0.690383170472754,0.162638374403195
"study 3","control","study 3_s140","study 3_control_2","voting",2,1,24,18,82,-0.42120522158743,0.872243087848312,-2.52346951965903,-0.582787508278114
"study 3","control","study 3_s140","study 3_control_3","voting",3,1,91,61,86,-0.42120522158743,0.872243087848312,0.0357094743347977,-0.311723550939456
"study 3","control","study 3_s140","study 3_control_4","voting",4,1,100,81,100,-0.42120522158743,0.872243087848312,1.22602528549472,0.637000299745847
"study 3","control","study 3_s140","study 3_control_5","voting",5,1,100,70,92,-0.42120522158743,0.872243087848312,0.571351589356762,0.0948723850685307
"study 3","control","study 3_s141","study 3_control_1","voting",1,1,75,79,80,0.329959865719951,0.0063756021040074,0.154741055450789,0.216851165870927
"study 3","control","study 3_s141","study 3_control_2","voting",2,1,25,74,75,0.329959865719951,0.0063756021040074,-0.142837897339191,-0.121978780802396
"study 3","control","study 3_s141","study 3_control_3","voting",3,1,37,74,75,0.329959865719951,0.0063756021040074,-0.142837897339191,-0.121978780802396
"study 3","control","study 3_s141","study 3_control_4","voting",4,1,71,87,85,0.329959865719951,0.0063756021040074,0.630867379914757,0.555681112544249
"study 3","control","study 3_s141","study 3_control_5","voting",5,1,60,68,69,0.329959865719951,0.0063756021040074,-0.499932640687167,-0.528574716810383
"study 3","control","study 3_s143","study 3_control_1","voting",1,1,61,61,71,-0.308530458491323,-0.219502872437985,-0.107128423004393,-0.149085176536262
"study 3","control","study 3_s143","study 3_control_2","voting",2,1,12,61,52,-0.308530458491323,-0.219502872437985,-0.107128423004393,-1.43663897389489
"study 3","control","study 3_s143","study 3_control_3","voting",3,1,83,91,92,-0.308530458491323,-0.219502872437985,1.67834529373549,1.27400059949169
"study 3","control","study 3_s143","study 3_control_4","voting",4,1,61,60,71,-0.308530458491323,-0.219502872437985,-0.166644213562389,-0.149085176536262
"study 3","control","study 3_s143","study 3_control_5","voting",5,1,64,41,80,-0.308530458491323,-0.219502872437985,-1.29744423416431,0.460808727475718
"study 3","control","study 3_s146","study 3_control_1","voting",1,1,12,85,86,0.405076374450689,0.131863643516225,0.416610533905972,0.487915123209585
"study 3","control","study 3_s146","study 3_control_2","voting",2,1,82,71,73,0.405076374450689,0.131863643516225,-0.416610533905972,-0.393042738141054
"study 3","control","study 3_s146","study 3_control_3","voting",3,1,84,80,81,0.405076374450689,0.131863643516225,0.119031581115992,0.149085176536262
"study 3","control","study 3_s146","study 3_control_4","voting",4,1,84,82,82,0.405076374450689,0.131863643516225,0.238063162231984,0.216851165870927
"study 3","control","study 3_s146","study 3_control_5","voting",5,1,5,72,72,0.405076374450689,0.131863643516225,-0.357094743347976,-0.460808727475718
"study 3","control","study 3_s148","study 3_control_1","voting",1,1,3,51,76,-0.458763475952799,0.182058860081112,-0.511835798798766,-0.243957561604792
"study 3","control","study 3_s148","study 3_control_2","voting",2,1,4,59,68,-0.458763475952799,0.182058860081112,-0.0357094743347977,-0.786085476282108
"study 3","control","study 3_s148","study 3_control_3","voting",3,1,3,50,100,-0.458763475952799,0.182058860081112,-0.571351589356762,1.38242618242716
"study 3","control","study 3_s148","study 3_control_4","voting",4,1,5,84,87,-0.458763475952799,0.182058860081112,1.4521852896151,0.501468321076518
"study 3","control","study 3_s148","study 3_control_5","voting",5,1,4,54,67,-0.458763475952799,0.182058860081112,-0.333288427124778,-0.853851465616772
"study 3","control","study 3_s150","study 3_control_1","voting",1,1,0,11,69,-1.5479528525485,0.445583747046771,-1.5117010801731,-1.00293664215303
"study 3","control","study 3_s150","study 3_control_2","voting",2,1,46,0,100,-1.5479528525485,0.445583747046771,-2.16637477631105,1.09780902722157
"study 3","control","study 3_s150","study 3_control_3","voting",3,1,0,23,100,-1.5479528525485,0.445583747046771,-0.797511593477146,1.09780902722157
"study 3","control","study 3_s150","study 3_control_4","voting",4,1,0,48,50,-1.5479528525485,0.445583747046771,0.690383170472754,-2.29049043951166
"study 3","control","study 3_s150","study 3_control_5","voting",5,1,0,100,100,-1.5479528525485,0.445583747046771,3.78520427948855,1.09780902722157
"study 3","control","study 3_s152","study 3_control_1","voting",1,1,97,99,98,-0.787398201649778,-1.17321198717084,2.76153268189101,2.71063957338658
"study 3","control","study 3_s152","study 3_control_2","voting",2,1,100,100,99,-0.787398201649778,-1.17321198717084,2.82104847244901,2.77840556272124
"study 3","control","study 3_s152","study 3_control_3","voting",3,1,0,13,0,-0.787398201649778,-1.17321198717084,-2.35682530609664,-3.93042738141054
"study 3","control","study 3_s152","study 3_control_4","voting",4,1,40,51,48,-0.787398201649778,-1.17321198717084,-0.0952252648927937,-0.677659893346645
"study 3","control","study 3_s152","study 3_control_5","voting",5,1,61,0,45,-0.787398201649778,-1.17321198717084,-3.13053058335059,-0.880957861350639
"study 3","control","study 3_s154","study 3_control_1","voting",1,1,0,0,100,-3.25685342617279,1.46203688248574,0,0
"study 3","control","study 3_s154","study 3_control_2","voting",2,1,0,0,100,-3.25685342617279,1.46203688248574,0,0
"study 3","control","study 3_s154","study 3_control_3","voting",3,1,0,0,100,-3.25685342617279,1.46203688248574,0,0
"study 3","control","study 3_s154","study 3_control_4","voting",4,1,0,0,100,-3.25685342617279,1.46203688248574,0,0
"study 3","control","study 3_s154","study 3_control_5","voting",5,1,0,0,100,-3.25685342617279,1.46203688248574,0,0
