"group","SID","item","survey_name","value"
"experimental","s076","msg_rel_self_1","msg_rel_self","74"
"experimental","s078","msg_rel_self_1","msg_rel_self","100"
"experimental","s081","msg_rel_self_1","msg_rel_self","83"
"experimental","s082","msg_rel_self_1","msg_rel_self","100"
"experimental","s085","msg_rel_self_1","msg_rel_self","100"
"experimental","s086","msg_rel_self_1","msg_rel_self","83"
"experimental","s088","msg_rel_self_1","msg_rel_self","28"
"experimental","s089","msg_rel_self_1","msg_rel_self","69"
"experimental","s092","msg_rel_self_1","msg_rel_self","95"
"experimental","s094","msg_rel_self_1","msg_rel_self","81"
"experimental","s096","msg_rel_self_1","msg_rel_self","75"
"experimental","s098","msg_rel_self_1","msg_rel_self","55"
"experimental","s101","msg_rel_self_1","msg_rel_self","92"
"experimental","s103","msg_rel_self_1","msg_rel_self","100"
"experimental","s104","msg_rel_self_1","msg_rel_self","100"
"experimental","s108","msg_rel_self_1","msg_rel_self","48"
"experimental","s109","msg_rel_self_1","msg_rel_self","40"
"experimental","s110","msg_rel_self_1","msg_rel_self","56"
"experimental","s112","msg_rel_self_1","msg_rel_self","8"
"experimental","s114","msg_rel_self_1","msg_rel_self","88"
"experimental","s116","msg_rel_self_1","msg_rel_self","66"
"experimental","s119","msg_rel_self_1","msg_rel_self","40"
"experimental","s120","msg_rel_self_1","msg_rel_self","100"
"experimental","s122","msg_rel_self_1","msg_rel_self","77"
"experimental","s125","msg_rel_self_1","msg_rel_self","29"
"experimental","s126","msg_rel_self_1","msg_rel_self","81"
"experimental","s128","msg_rel_self_1","msg_rel_self","86"
"experimental","s131","msg_rel_self_1","msg_rel_self","79"
"experimental","s132","msg_rel_self_1","msg_rel_self","100"
"experimental","s135","msg_rel_self_1","msg_rel_self","40"
"experimental","s136","msg_rel_self_1","msg_rel_self","58"
"experimental","s139","msg_rel_self_1","msg_rel_self","48"
"experimental","s142","msg_rel_self_1","msg_rel_self","94"
"experimental","s144","msg_rel_self_1","msg_rel_self","7"
"experimental","s145","msg_rel_self_1","msg_rel_self","72"
"experimental","s147","msg_rel_self_1","msg_rel_self","65"
"experimental","s149","msg_rel_self_1","msg_rel_self","91"
"experimental","s151","msg_rel_self_1","msg_rel_self","83"
"experimental","s153","msg_rel_self_1","msg_rel_self","68"
"experimental","s155","msg_rel_self_1","msg_rel_self","100"
"experimental","s156","msg_rel_self_1","msg_rel_self","19"
"experimental","s158","msg_rel_self_1","msg_rel_self","59"
"experimental","s160","msg_rel_self_1","msg_rel_self","79"
"experimental","s163","msg_rel_self_1","msg_rel_self","56"
"experimental","s164","msg_rel_self_1","msg_rel_self","62"
"experimental","s167","msg_rel_self_1","msg_rel_self","64"
"experimental","s169","msg_rel_self_1","msg_rel_self","69"
"experimental","s170","msg_rel_self_1","msg_rel_self","40"
"experimental","s173","msg_rel_self_1","msg_rel_self","63"
"experimental","s174","msg_rel_self_1","msg_rel_self","63"
"experimental","s177","msg_rel_self_1","msg_rel_self","100"
"experimental","s179","msg_rel_self_1","msg_rel_self","95"
"experimental","s181","msg_rel_self_1","msg_rel_self","100"
"experimental","s183","msg_rel_self_1","msg_rel_self","32"
"experimental","s184","msg_rel_self_1","msg_rel_self","1"
"experimental","s186","msg_rel_self_1","msg_rel_self","92"
"experimental","s187","msg_rel_self_1","msg_rel_self","88"
"experimental","s189","msg_rel_self_1","msg_rel_self","100"
"experimental","s192","msg_rel_self_1","msg_rel_self","19"
"experimental","s193","msg_rel_self_1","msg_rel_self","65"
"experimental","s196","msg_rel_self_1","msg_rel_self","35"
"experimental","s199","msg_rel_self_1","msg_rel_self","82"
"experimental","s201","msg_rel_self_1","msg_rel_self","91"
"experimental","s202","msg_rel_self_1","msg_rel_self","18"
"experimental","s205","msg_rel_self_1","msg_rel_self","57"
"experimental","s207","msg_rel_self_1","msg_rel_self","89"
"experimental","s209","msg_rel_self_1","msg_rel_self","100"
"experimental","s211","msg_rel_self_1","msg_rel_self","99"
"experimental","s212","msg_rel_self_1","msg_rel_self","77"
"experimental","s214","msg_rel_self_1","msg_rel_self","100"
"experimental","s216","msg_rel_self_1","msg_rel_self","100"
"experimental","s219","msg_rel_self_1","msg_rel_self","72"
"experimental","s221","msg_rel_self_1","msg_rel_self","90"
"experimental","s223","msg_rel_self_1","msg_rel_self","65"
"experimental","s225","msg_rel_self_1","msg_rel_self","20"
"experimental","s227","msg_rel_self_1","msg_rel_self","100"
"experimental","s230","msg_rel_self_1","msg_rel_self","73"
"experimental","s232","msg_rel_self_1","msg_rel_self","96"
"experimental","s233","msg_rel_self_1","msg_rel_self","13"
"experimental","s234","msg_rel_self_1","msg_rel_self","2"
"experimental","s237","msg_rel_self_1","msg_rel_self","56"
"experimental","s238","msg_rel_self_1","msg_rel_self","84"
"experimental","s240","msg_rel_self_1","msg_rel_self","61"
"experimental","s243","msg_rel_self_1","msg_rel_self","61"
"experimental","s245","msg_rel_self_1","msg_rel_self","78"
"experimental","s247","msg_rel_self_1","msg_rel_self","62"
"experimental","s248","msg_rel_self_1","msg_rel_self","100"
"experimental","s001","msg_rel_social_1","msg_rel_social","73"
"experimental","s003","msg_rel_social_1","msg_rel_social","81"
"experimental","s004","msg_rel_social_1","msg_rel_social","88"
"experimental","s006","msg_rel_social_1","msg_rel_social","18"
"experimental","s009","msg_rel_social_1","msg_rel_social","77"
"experimental","s011","msg_rel_social_1","msg_rel_social","100"
"experimental","s013","msg_rel_social_1","msg_rel_social","38"
"experimental","s015","msg_rel_social_1","msg_rel_social","29"
"experimental","s016","msg_rel_social_1","msg_rel_social","89"
"experimental","s018","msg_rel_social_1","msg_rel_social","78"
"experimental","s020","msg_rel_social_1","msg_rel_social","100"
"experimental","s022","msg_rel_social_1","msg_rel_social","60"
"experimental","s025","msg_rel_social_1","msg_rel_social","70"
"experimental","s027","msg_rel_social_1","msg_rel_social","100"
"experimental","s028","msg_rel_social_1","msg_rel_social","100"
"experimental","s030","msg_rel_social_1","msg_rel_social","72"
"experimental","s033","msg_rel_social_1","msg_rel_social","0"
"experimental","s035","msg_rel_social_1","msg_rel_social","70"
"experimental","s037","msg_rel_social_1","msg_rel_social","67"
"experimental","s039","msg_rel_social_1","msg_rel_social","100"
"experimental","s041","msg_rel_social_1","msg_rel_social","81"
"experimental","s042","msg_rel_social_1","msg_rel_social","100"
"experimental","s044","msg_rel_social_1","msg_rel_social","92"
"experimental","s046","msg_rel_social_1","msg_rel_social","92"
"experimental","s049","msg_rel_social_1","msg_rel_social","79"
"experimental","s051","msg_rel_social_1","msg_rel_social","93"
"experimental","s053","msg_rel_social_1","msg_rel_social","100"
"experimental","s055","msg_rel_social_1","msg_rel_social","78"
"experimental","s057","msg_rel_social_1","msg_rel_social","64"
"experimental","s058","msg_rel_social_1","msg_rel_social","75"
"experimental","s061","msg_rel_social_1","msg_rel_social","77"
"experimental","s062","msg_rel_social_1","msg_rel_social","83"
"experimental","s064","msg_rel_social_1","msg_rel_social","71"
"experimental","s066","msg_rel_social_1","msg_rel_social","100"
"experimental","s068","msg_rel_social_1","msg_rel_social","46"
"experimental","s072","msg_rel_social_1","msg_rel_social","84"
"experimental","s073","msg_rel_social_1","msg_rel_social","62"
"experimental","s074","msg_rel_social_1","msg_rel_social","59"
"experimental","s076","msg_rel_social_1","msg_rel_social","60"
"experimental","s078","msg_rel_social_1","msg_rel_social","100"
"experimental","s081","msg_rel_social_1","msg_rel_social","91"
"experimental","s082","msg_rel_social_1","msg_rel_social","80"
"experimental","s085","msg_rel_social_1","msg_rel_social","100"
"experimental","s086","msg_rel_social_1","msg_rel_social","82"
"experimental","s088","msg_rel_social_1","msg_rel_social","61"
"experimental","s089","msg_rel_social_1","msg_rel_social","50"
"experimental","s092","msg_rel_social_1","msg_rel_social","100"
"experimental","s094","msg_rel_social_1","msg_rel_social","70"
"experimental","s096","msg_rel_social_1","msg_rel_social","76"
"experimental","s098","msg_rel_social_1","msg_rel_social","61"
"experimental","s101","msg_rel_social_1","msg_rel_social","93"
"experimental","s103","msg_rel_social_1","msg_rel_social","100"
"experimental","s104","msg_rel_social_1","msg_rel_social","100"
"experimental","s108","msg_rel_social_1","msg_rel_social","75"
"experimental","s109","msg_rel_social_1","msg_rel_social","38"
"experimental","s110","msg_rel_social_1","msg_rel_social","35"
"experimental","s112","msg_rel_social_1","msg_rel_social","38"
"experimental","s114","msg_rel_social_1","msg_rel_social","79"
"experimental","s116","msg_rel_social_1","msg_rel_social","62"
"experimental","s119","msg_rel_social_1","msg_rel_social","70"
"experimental","s120","msg_rel_social_1","msg_rel_social","100"
"experimental","s122","msg_rel_social_1","msg_rel_social","76"
"experimental","s125","msg_rel_social_1","msg_rel_social","30"
"experimental","s126","msg_rel_social_1","msg_rel_social","82"
"experimental","s128","msg_rel_social_1","msg_rel_social","85"
"experimental","s131","msg_rel_social_1","msg_rel_social","81"
"experimental","s132","msg_rel_social_1","msg_rel_social","100"
"experimental","s135","msg_rel_social_1","msg_rel_social","61"
"experimental","s136","msg_rel_social_1","msg_rel_social","59"
"experimental","s139","msg_rel_social_1","msg_rel_social","36"
"experimental","s142","msg_rel_social_1","msg_rel_social","91"
"experimental","s144","msg_rel_social_1","msg_rel_social","17"
"experimental","s145","msg_rel_social_1","msg_rel_social","72"
"experimental","s147","msg_rel_social_1","msg_rel_social","69"
"experimental","s149","msg_rel_social_1","msg_rel_social","91"
"experimental","s151","msg_rel_social_1","msg_rel_social","66"
"experimental","s153","msg_rel_social_1","msg_rel_social","68"
"experimental","s155","msg_rel_social_1","msg_rel_social","100"
"experimental","s156","msg_rel_social_1","msg_rel_social","81"
"experimental","s158","msg_rel_social_1","msg_rel_social","54"
"experimental","s160","msg_rel_social_1","msg_rel_social","84"
"experimental","s163","msg_rel_social_1","msg_rel_social","56"
"experimental","s164","msg_rel_social_1","msg_rel_social","62"
"experimental","s167","msg_rel_social_1","msg_rel_social","63"
"experimental","s169","msg_rel_social_1","msg_rel_social","87"
"experimental","s170","msg_rel_social_1","msg_rel_social","72"
"experimental","s173","msg_rel_social_1","msg_rel_social","76"
"experimental","s174","msg_rel_social_1","msg_rel_social","69"
"experimental","s177","msg_rel_social_1","msg_rel_social","100"
"experimental","s179","msg_rel_social_1","msg_rel_social","93"
"experimental","s181","msg_rel_social_1","msg_rel_social","97"
"experimental","s183","msg_rel_social_1","msg_rel_social","49"
"experimental","s184","msg_rel_social_1","msg_rel_social","3"
"experimental","s186","msg_rel_social_1","msg_rel_social","92"
"experimental","s187","msg_rel_social_1","msg_rel_social","89"
"experimental","s189","msg_rel_social_1","msg_rel_social","100"
"experimental","s192","msg_rel_social_1","msg_rel_social","81"
"experimental","s193","msg_rel_social_1","msg_rel_social","87"
"experimental","s196","msg_rel_social_1","msg_rel_social","83"
"experimental","s199","msg_rel_social_1","msg_rel_social","89"
"experimental","s201","msg_rel_social_1","msg_rel_social","91"
"experimental","s202","msg_rel_social_1","msg_rel_social","19"
"experimental","s205","msg_rel_social_1","msg_rel_social","66"
"experimental","s207","msg_rel_social_1","msg_rel_social","89"
"experimental","s209","msg_rel_social_1","msg_rel_social","100"
"experimental","s211","msg_rel_social_1","msg_rel_social","100"
"experimental","s212","msg_rel_social_1","msg_rel_social","88"
"experimental","s214","msg_rel_social_1","msg_rel_social","97"
"experimental","s216","msg_rel_social_1","msg_rel_social","100"
"experimental","s219","msg_rel_social_1","msg_rel_social","73"
"experimental","s221","msg_rel_social_1","msg_rel_social","91"
"experimental","s223","msg_rel_social_1","msg_rel_social","64"
"experimental","s225","msg_rel_social_1","msg_rel_social","94"
"experimental","s227","msg_rel_social_1","msg_rel_social","96"
"experimental","s230","msg_rel_social_1","msg_rel_social","75"
"experimental","s232","msg_rel_social_1","msg_rel_social","98"
"experimental","s233","msg_rel_social_1","msg_rel_social","11"
"experimental","s234","msg_rel_social_1","msg_rel_social","3"
"experimental","s237","msg_rel_social_1","msg_rel_social","52"
"experimental","s238","msg_rel_social_1","msg_rel_social","90"
"experimental","s240","msg_rel_social_1","msg_rel_social","79"
"experimental","s243","msg_rel_social_1","msg_rel_social","76"
"experimental","s245","msg_rel_social_1","msg_rel_social","84"
"experimental","s247","msg_rel_social_1","msg_rel_social","66"
"experimental","s248","msg_rel_social_1","msg_rel_social","100"
"experimental","s001","msg_sharing_broad_1","msg_sharing_broad","0"
"experimental","s003","msg_sharing_broad_1","msg_sharing_broad","77"
"experimental","s004","msg_sharing_broad_1","msg_sharing_broad","45"
"experimental","s006","msg_sharing_broad_1","msg_sharing_broad","7"
"experimental","s009","msg_sharing_broad_1","msg_sharing_broad","11"
"experimental","s011","msg_sharing_broad_1","msg_sharing_broad","32"
"experimental","s013","msg_sharing_broad_1","msg_sharing_broad","100"
"experimental","s015","msg_sharing_broad_1","msg_sharing_broad","11"
"experimental","s016","msg_sharing_broad_1","msg_sharing_broad","76"
"experimental","s018","msg_sharing_broad_1","msg_sharing_broad","52"
"experimental","s020","msg_sharing_broad_1","msg_sharing_broad","11"
"experimental","s022","msg_sharing_broad_1","msg_sharing_broad","10"
"experimental","s025","msg_sharing_broad_1","msg_sharing_broad","36"
"experimental","s027","msg_sharing_broad_1","msg_sharing_broad","20"
"experimental","s028","msg_sharing_broad_1","msg_sharing_broad","100"
"experimental","s030","msg_sharing_broad_1","msg_sharing_broad","0"
"experimental","s033","msg_sharing_broad_1","msg_sharing_broad","0"
"experimental","s035","msg_sharing_broad_1","msg_sharing_broad","72"
"experimental","s037","msg_sharing_broad_1","msg_sharing_broad","39"
"experimental","s039","msg_sharing_broad_1","msg_sharing_broad","100"
"experimental","s041","msg_sharing_broad_1","msg_sharing_broad","33"
"experimental","s042","msg_sharing_broad_1","msg_sharing_broad","29"
"experimental","s044","msg_sharing_broad_1","msg_sharing_broad","92"
"experimental","s046","msg_sharing_broad_1","msg_sharing_broad","90"
"experimental","s049","msg_sharing_broad_1","msg_sharing_broad","77"
"experimental","s051","msg_sharing_broad_1","msg_sharing_broad","2"
"experimental","s053","msg_sharing_broad_1","msg_sharing_broad","64"
"experimental","s055","msg_sharing_broad_1","msg_sharing_broad","48"
"experimental","s057","msg_sharing_broad_1","msg_sharing_broad","49"
"experimental","s058","msg_sharing_broad_1","msg_sharing_broad","9"
"experimental","s061","msg_sharing_broad_1","msg_sharing_broad","71"
"experimental","s062","msg_sharing_broad_1","msg_sharing_broad","38"
"experimental","s064","msg_sharing_broad_1","msg_sharing_broad","42"
"experimental","s068","msg_sharing_broad_1","msg_sharing_broad","55"
"experimental","s072","msg_sharing_broad_1","msg_sharing_broad","95"
"experimental","s073","msg_sharing_broad_1","msg_sharing_broad","0"
"experimental","s074","msg_sharing_broad_1","msg_sharing_broad","44"
"experimental","s076","msg_sharing_broad_1","msg_sharing_broad","10"
"experimental","s078","msg_sharing_broad_1","msg_sharing_broad","36"
"experimental","s081","msg_sharing_broad_1","msg_sharing_broad","3"
"experimental","s082","msg_sharing_broad_1","msg_sharing_broad","82"
"experimental","s085","msg_sharing_broad_1","msg_sharing_broad","100"
"experimental","s086","msg_sharing_broad_1","msg_sharing_broad","37"
"experimental","s088","msg_sharing_broad_1","msg_sharing_broad","1"
"experimental","s089","msg_sharing_broad_1","msg_sharing_broad","23"
"experimental","s092","msg_sharing_broad_1","msg_sharing_broad","89"
"experimental","s094","msg_sharing_broad_1","msg_sharing_broad","62"
"experimental","s096","msg_sharing_broad_1","msg_sharing_broad","24"
"experimental","s098","msg_sharing_broad_1","msg_sharing_broad","33"
"experimental","s101","msg_sharing_broad_1","msg_sharing_broad","67"
"experimental","s103","msg_sharing_broad_1","msg_sharing_broad","3"
"experimental","s104","msg_sharing_broad_1","msg_sharing_broad","27"
"experimental","s108","msg_sharing_broad_1","msg_sharing_broad","45"
"experimental","s109","msg_sharing_broad_1","msg_sharing_broad","17"
"experimental","s110","msg_sharing_broad_1","msg_sharing_broad","14"
"experimental","s112","msg_sharing_broad_1","msg_sharing_broad","0"
"experimental","s114","msg_sharing_broad_1","msg_sharing_broad","87"
"experimental","s116","msg_sharing_broad_1","msg_sharing_broad","57"
"experimental","s119","msg_sharing_broad_1","msg_sharing_broad","31"
"experimental","s120","msg_sharing_broad_1","msg_sharing_broad","67"
"experimental","s122","msg_sharing_broad_1","msg_sharing_broad","58"
"experimental","s125","msg_sharing_broad_1","msg_sharing_broad","33"
"experimental","s126","msg_sharing_broad_1","msg_sharing_broad","25"
"experimental","s128","msg_sharing_broad_1","msg_sharing_broad","89"
"experimental","s131","msg_sharing_broad_1","msg_sharing_broad","8"
"experimental","s132","msg_sharing_broad_1","msg_sharing_broad","63"
"experimental","s135","msg_sharing_broad_1","msg_sharing_broad","12"
"experimental","s136","msg_sharing_broad_1","msg_sharing_broad","35"
"experimental","s139","msg_sharing_broad_1","msg_sharing_broad","15"
"experimental","s142","msg_sharing_broad_1","msg_sharing_broad","11"
"experimental","s144","msg_sharing_broad_1","msg_sharing_broad","23"
"experimental","s145","msg_sharing_broad_1","msg_sharing_broad","50"
"experimental","s147","msg_sharing_broad_1","msg_sharing_broad","3"
"experimental","s149","msg_sharing_broad_1","msg_sharing_broad","55"
"experimental","s151","msg_sharing_broad_1","msg_sharing_broad","100"
"experimental","s153","msg_sharing_broad_1","msg_sharing_broad","10"
"experimental","s155","msg_sharing_broad_1","msg_sharing_broad","84"
"experimental","s156","msg_sharing_broad_1","msg_sharing_broad","33"
"experimental","s158","msg_sharing_broad_1","msg_sharing_broad","18"
"experimental","s160","msg_sharing_broad_1","msg_sharing_broad","78"
"experimental","s163","msg_sharing_broad_1","msg_sharing_broad","29"
"experimental","s164","msg_sharing_broad_1","msg_sharing_broad","38"
"experimental","s167","msg_sharing_broad_1","msg_sharing_broad","0"
"experimental","s169","msg_sharing_broad_1","msg_sharing_broad","44"
"experimental","s170","msg_sharing_broad_1","msg_sharing_broad","0"
"experimental","s173","msg_sharing_broad_1","msg_sharing_broad","2"
"experimental","s174","msg_sharing_broad_1","msg_sharing_broad","15"
"experimental","s177","msg_sharing_broad_1","msg_sharing_broad","41"
"experimental","s179","msg_sharing_broad_1","msg_sharing_broad","23"
"experimental","s181","msg_sharing_broad_1","msg_sharing_broad","76"
"experimental","s183","msg_sharing_broad_1","msg_sharing_broad","56"
"experimental","s184","msg_sharing_broad_1","msg_sharing_broad","1"
"experimental","s186","msg_sharing_broad_1","msg_sharing_broad","13"
"experimental","s187","msg_sharing_broad_1","msg_sharing_broad","74"
"experimental","s189","msg_sharing_broad_1","msg_sharing_broad","38"
"experimental","s192","msg_sharing_broad_1","msg_sharing_broad","18"
"experimental","s193","msg_sharing_broad_1","msg_sharing_broad","91"
"experimental","s196","msg_sharing_broad_1","msg_sharing_broad","38"
"experimental","s199","msg_sharing_broad_1","msg_sharing_broad","77"
"experimental","s201","msg_sharing_broad_1","msg_sharing_broad","90"
"experimental","s202","msg_sharing_broad_1","msg_sharing_broad","7"
"experimental","s205","msg_sharing_broad_1","msg_sharing_broad","65"
"experimental","s207","msg_sharing_broad_1","msg_sharing_broad","66"
"experimental","s209","msg_sharing_broad_1","msg_sharing_broad","41"
"experimental","s211","msg_sharing_broad_1","msg_sharing_broad","77"
"experimental","s212","msg_sharing_broad_1","msg_sharing_broad","13"
"experimental","s214","msg_sharing_broad_1","msg_sharing_broad","2"
"experimental","s216","msg_sharing_broad_1","msg_sharing_broad","20"
"experimental","s219","msg_sharing_broad_1","msg_sharing_broad","29"
"experimental","s221","msg_sharing_broad_1","msg_sharing_broad","72"
"experimental","s223","msg_sharing_broad_1","msg_sharing_broad","58"
"experimental","s225","msg_sharing_broad_1","msg_sharing_broad","2"
"experimental","s227","msg_sharing_broad_1","msg_sharing_broad","38"
"experimental","s230","msg_sharing_broad_1","msg_sharing_broad","64"
"experimental","s232","msg_sharing_broad_1","msg_sharing_broad","48"
"experimental","s233","msg_sharing_broad_1","msg_sharing_broad","7"
"experimental","s234","msg_sharing_broad_1","msg_sharing_broad","70"
"experimental","s237","msg_sharing_broad_1","msg_sharing_broad","8"
"experimental","s238","msg_sharing_broad_1","msg_sharing_broad","46"
"experimental","s240","msg_sharing_broad_1","msg_sharing_broad","32"
"experimental","s243","msg_sharing_broad_1","msg_sharing_broad","7"
"experimental","s245","msg_sharing_broad_1","msg_sharing_broad","17"
"experimental","s247","msg_sharing_broad_1","msg_sharing_broad","23"
"experimental","s248","msg_sharing_broad_1","msg_sharing_broad","22"
"experimental","s001","msg_sharing_narrow_1","msg_sharing_narrow","0"
"experimental","s003","msg_sharing_narrow_1","msg_sharing_narrow","52"
"experimental","s004","msg_sharing_narrow_1","msg_sharing_narrow","40"
"experimental","s006","msg_sharing_narrow_1","msg_sharing_narrow","22"
"experimental","s009","msg_sharing_narrow_1","msg_sharing_narrow","54"
"experimental","s011","msg_sharing_narrow_1","msg_sharing_narrow","79"
"experimental","s013","msg_sharing_narrow_1","msg_sharing_narrow","39"
"experimental","s015","msg_sharing_narrow_1","msg_sharing_narrow","8"
"experimental","s016","msg_sharing_narrow_1","msg_sharing_narrow","54"
"experimental","s018","msg_sharing_narrow_1","msg_sharing_narrow","52"
"experimental","s020","msg_sharing_narrow_1","msg_sharing_narrow","37"
"experimental","s022","msg_sharing_narrow_1","msg_sharing_narrow","9"
"experimental","s025","msg_sharing_narrow_1","msg_sharing_narrow","31"
"experimental","s027","msg_sharing_narrow_1","msg_sharing_narrow","100"
"experimental","s028","msg_sharing_narrow_1","msg_sharing_narrow","100"
"experimental","s030","msg_sharing_narrow_1","msg_sharing_narrow","0"
"experimental","s033","msg_sharing_narrow_1","msg_sharing_narrow","0"
"experimental","s035","msg_sharing_narrow_1","msg_sharing_narrow","79"
"experimental","s037","msg_sharing_narrow_1","msg_sharing_narrow","17"
"experimental","s039","msg_sharing_narrow_1","msg_sharing_narrow","100"
"experimental","s041","msg_sharing_narrow_1","msg_sharing_narrow","86"
"experimental","s042","msg_sharing_narrow_1","msg_sharing_narrow","45"
"experimental","s044","msg_sharing_narrow_1","msg_sharing_narrow","70"
"experimental","s046","msg_sharing_narrow_1","msg_sharing_narrow","91"
"experimental","s049","msg_sharing_narrow_1","msg_sharing_narrow","80"
"experimental","s051","msg_sharing_narrow_1","msg_sharing_narrow","2"
"experimental","s053","msg_sharing_narrow_1","msg_sharing_narrow","55"
"experimental","s055","msg_sharing_narrow_1","msg_sharing_narrow","64"
"experimental","s057","msg_sharing_narrow_1","msg_sharing_narrow","22"
"experimental","s058","msg_sharing_narrow_1","msg_sharing_narrow","9"
"experimental","s061","msg_sharing_narrow_1","msg_sharing_narrow","61"
"experimental","s062","msg_sharing_narrow_1","msg_sharing_narrow","83"
"experimental","s064","msg_sharing_narrow_1","msg_sharing_narrow","74"
"experimental","s066","msg_sharing_narrow_1","msg_sharing_narrow","1"
"experimental","s068","msg_sharing_narrow_1","msg_sharing_narrow","36"
"experimental","s072","msg_sharing_narrow_1","msg_sharing_narrow","92"
"experimental","s073","msg_sharing_narrow_1","msg_sharing_narrow","1"
"experimental","s074","msg_sharing_narrow_1","msg_sharing_narrow","64"
"experimental","s076","msg_sharing_narrow_1","msg_sharing_narrow","3"
"experimental","s078","msg_sharing_narrow_1","msg_sharing_narrow","3"
"experimental","s081","msg_sharing_narrow_1","msg_sharing_narrow","9"
"experimental","s082","msg_sharing_narrow_1","msg_sharing_narrow","82"
"experimental","s085","msg_sharing_narrow_1","msg_sharing_narrow","100"
"experimental","s086","msg_sharing_narrow_1","msg_sharing_narrow","21"
"experimental","s088","msg_sharing_narrow_1","msg_sharing_narrow","1"
"experimental","s089","msg_sharing_narrow_1","msg_sharing_narrow","24"
"experimental","s092","msg_sharing_narrow_1","msg_sharing_narrow","90"
"experimental","s094","msg_sharing_narrow_1","msg_sharing_narrow","51"
"experimental","s096","msg_sharing_narrow_1","msg_sharing_narrow","24"
"experimental","s098","msg_sharing_narrow_1","msg_sharing_narrow","15"
"experimental","s101","msg_sharing_narrow_1","msg_sharing_narrow","68"
"experimental","s103","msg_sharing_narrow_1","msg_sharing_narrow","3"
"experimental","s104","msg_sharing_narrow_1","msg_sharing_narrow","95"
"experimental","s108","msg_sharing_narrow_1","msg_sharing_narrow","49"
"experimental","s109","msg_sharing_narrow_1","msg_sharing_narrow","11"
"experimental","s110","msg_sharing_narrow_1","msg_sharing_narrow","15"
"experimental","s112","msg_sharing_narrow_1","msg_sharing_narrow","17"
"experimental","s114","msg_sharing_narrow_1","msg_sharing_narrow","75"
"experimental","s116","msg_sharing_narrow_1","msg_sharing_narrow","53"
"experimental","s119","msg_sharing_narrow_1","msg_sharing_narrow","11"
"experimental","s120","msg_sharing_narrow_1","msg_sharing_narrow","79"
"experimental","s122","msg_sharing_narrow_1","msg_sharing_narrow","60"
"experimental","s125","msg_sharing_narrow_1","msg_sharing_narrow","31"
"experimental","s126","msg_sharing_narrow_1","msg_sharing_narrow","25"
"experimental","s128","msg_sharing_narrow_1","msg_sharing_narrow","93"
"experimental","s131","msg_sharing_narrow_1","msg_sharing_narrow","7"
"experimental","s132","msg_sharing_narrow_1","msg_sharing_narrow","54"
"experimental","s135","msg_sharing_narrow_1","msg_sharing_narrow","62"
"experimental","s136","msg_sharing_narrow_1","msg_sharing_narrow","37"
"experimental","s139","msg_sharing_narrow_1","msg_sharing_narrow","8"
"experimental","s142","msg_sharing_narrow_1","msg_sharing_narrow","12"
"experimental","s144","msg_sharing_narrow_1","msg_sharing_narrow","14"
"experimental","s145","msg_sharing_narrow_1","msg_sharing_narrow","50"
"experimental","s147","msg_sharing_narrow_1","msg_sharing_narrow","57"
"experimental","s149","msg_sharing_narrow_1","msg_sharing_narrow","46"
"experimental","s151","msg_sharing_narrow_1","msg_sharing_narrow","100"
"experimental","s153","msg_sharing_narrow_1","msg_sharing_narrow","35"
"experimental","s155","msg_sharing_narrow_1","msg_sharing_narrow","100"
"experimental","s156","msg_sharing_narrow_1","msg_sharing_narrow","79"
"experimental","s158","msg_sharing_narrow_1","msg_sharing_narrow","25"
"experimental","s160","msg_sharing_narrow_1","msg_sharing_narrow","89"
"experimental","s163","msg_sharing_narrow_1","msg_sharing_narrow","15"
"experimental","s164","msg_sharing_narrow_1","msg_sharing_narrow","28"
"experimental","s167","msg_sharing_narrow_1","msg_sharing_narrow","14"
"experimental","s169","msg_sharing_narrow_1","msg_sharing_narrow","44"
"experimental","s170","msg_sharing_narrow_1","msg_sharing_narrow","0"
"experimental","s173","msg_sharing_narrow_1","msg_sharing_narrow","7"
"experimental","s174","msg_sharing_narrow_1","msg_sharing_narrow","14"
"experimental","s177","msg_sharing_narrow_1","msg_sharing_narrow","80"
"experimental","s179","msg_sharing_narrow_1","msg_sharing_narrow","18"
"experimental","s181","msg_sharing_narrow_1","msg_sharing_narrow","76"
"experimental","s183","msg_sharing_narrow_1","msg_sharing_narrow","58"
"experimental","s184","msg_sharing_narrow_1","msg_sharing_narrow","1"
"experimental","s186","msg_sharing_narrow_1","msg_sharing_narrow","94"
"experimental","s187","msg_sharing_narrow_1","msg_sharing_narrow","74"
"experimental","s189","msg_sharing_narrow_1","msg_sharing_narrow","80"
"experimental","s192","msg_sharing_narrow_1","msg_sharing_narrow","9"
"experimental","s193","msg_sharing_narrow_1","msg_sharing_narrow","84"
"experimental","s196","msg_sharing_narrow_1","msg_sharing_narrow","63"
"experimental","s199","msg_sharing_narrow_1","msg_sharing_narrow","41"
"experimental","s201","msg_sharing_narrow_1","msg_sharing_narrow","73"
"experimental","s202","msg_sharing_narrow_1","msg_sharing_narrow","37"
"experimental","s205","msg_sharing_narrow_1","msg_sharing_narrow","49"
"experimental","s207","msg_sharing_narrow_1","msg_sharing_narrow","72"
"experimental","s209","msg_sharing_narrow_1","msg_sharing_narrow","43"
"experimental","s211","msg_sharing_narrow_1","msg_sharing_narrow","63"
