"survey_name","group","SID","scale_name","item","value"
"GOTV 100 million message testing SHORT","control","s156","msg_share","1","89"
"GOTV 100 million message testing SHORT","control","s156","msg_rel_self","2","78"
"GOTV 100 million message testing SHORT","control","s156","msg_rel_social","2","78"
"GOTV 100 million message testing SHORT","control","s156","msg_share","2","84"
"GOTV 100 million message testing SHORT","control","s156","msg_rel_self","3","76"
"GOTV 100 million message testing SHORT","control","s156","msg_rel_social","3","79"
"GOTV 100 million message testing SHORT","control","s156","msg_share","3","71"
"GOTV 100 million message testing SHORT","control","s156","msg_rel_self","4","92"
"GOTV 100 million message testing SHORT","control","s156","msg_rel_social","4","94"
"GOTV 100 million message testing SHORT","control","s156","msg_share","4","93"
"GOTV 100 million message testing SHORT","control","s156","msg_rel_self","5","99"
"GOTV 100 million message testing SHORT","control","s156","msg_rel_social","5","93"
"GOTV 100 million message testing SHORT","control","s156","msg_share","5","95"
"GOTV 100 million message testing SHORT","dynamic","s157","msg_rel_self","1","51"
"GOTV 100 million message testing SHORT","dynamic","s157","msg_rel_social","1","70"
"GOTV 100 million message testing SHORT","dynamic","s157","msg_share","1","64"
"GOTV 100 million message testing SHORT","dynamic","s157","msg_rel_self","2","51"
"GOTV 100 million message testing SHORT","dynamic","s157","msg_rel_social","2","51"
"GOTV 100 million message testing SHORT","dynamic","s157","msg_share","2","55"
"GOTV 100 million message testing SHORT","dynamic","s157","msg_rel_self","3","38"
"GOTV 100 million message testing SHORT","dynamic","s157","msg_rel_social","3","53"
"GOTV 100 million message testing SHORT","dynamic","s157","msg_share","3","44"
"GOTV 100 million message testing SHORT","dynamic","s157","msg_rel_self","4","51"
"GOTV 100 million message testing SHORT","dynamic","s157","msg_rel_social","4","61"
"GOTV 100 million message testing SHORT","dynamic","s157","msg_share","4","64"
"GOTV 100 million message testing SHORT","dynamic","s157","msg_rel_self","5","63"
"GOTV 100 million message testing SHORT","dynamic","s157","msg_rel_social","5","65"
"GOTV 100 million message testing SHORT","dynamic","s157","msg_share","5","85"
"GOTV 100 million message testing SHORT","static","s158","msg_rel_self","1","69"
"GOTV 100 million message testing SHORT","static","s158","msg_rel_social","1","77"
"GOTV 100 million message testing SHORT","static","s158","msg_share","1","88"
"GOTV 100 million message testing SHORT","static","s158","msg_rel_self","2","64"
"GOTV 100 million message testing SHORT","static","s158","msg_rel_social","2","58"
"GOTV 100 million message testing SHORT","static","s158","msg_share","2","92"
"GOTV 100 million message testing SHORT","static","s158","msg_rel_self","3","28"
"GOTV 100 million message testing SHORT","static","s158","msg_rel_social","3","20"
"GOTV 100 million message testing SHORT","static","s158","msg_share","3","96"
"GOTV 100 million message testing SHORT","static","s158","msg_rel_self","4","94"
"GOTV 100 million message testing SHORT","static","s158","msg_rel_social","4","71"
"GOTV 100 million message testing SHORT","static","s158","msg_share","4","100"
"GOTV 100 million message testing SHORT","static","s158","msg_rel_self","5","100"
"GOTV 100 million message testing SHORT","static","s158","msg_rel_social","5","100"
"GOTV 100 million message testing SHORT","static","s158","msg_share","5","96"
"GOTV 100 million message testing SHORT","dynamic","s159","msg_rel_self","1","50"
"GOTV 100 million message testing SHORT","dynamic","s159","msg_rel_social","1","100"
"GOTV 100 million message testing SHORT","dynamic","s159","msg_share","1","39"
"GOTV 100 million message testing SHORT","dynamic","s159","msg_rel_self","2","50"
"GOTV 100 million message testing SHORT","dynamic","s159","msg_rel_social","2","100"
"GOTV 100 million message testing SHORT","dynamic","s159","msg_share","2","3"
"GOTV 100 million message testing SHORT","dynamic","s159","msg_rel_self","3","49"
"GOTV 100 million message testing SHORT","dynamic","s159","msg_rel_social","3","94"
"GOTV 100 million message testing SHORT","dynamic","s159","msg_share","3","63"
"GOTV 100 million message testing SHORT","dynamic","s159","msg_rel_self","4","50"
"GOTV 100 million message testing SHORT","dynamic","s159","msg_rel_social","4","96"
"GOTV 100 million message testing SHORT","dynamic","s159","msg_share","4","0"
"GOTV 100 million message testing SHORT","dynamic","s159","msg_rel_self","5","91"
"GOTV 100 million message testing SHORT","dynamic","s159","msg_rel_social","5","100"
"GOTV 100 million message testing SHORT","dynamic","s159","msg_share","5","41"
"GOTV 100 million message testing SHORT","dynamic","s160","msg_rel_self","1","59"
"GOTV 100 million message testing SHORT","dynamic","s160","msg_rel_social","1","63"
"GOTV 100 million message testing SHORT","dynamic","s160","msg_share","1","62"
"GOTV 100 million message testing SHORT","dynamic","s160","msg_rel_self","2","75"
"GOTV 100 million message testing SHORT","dynamic","s160","msg_rel_social","2","81"
"GOTV 100 million message testing SHORT","dynamic","s160","msg_share","2","56"
"GOTV 100 million message testing SHORT","dynamic","s160","msg_rel_self","3","60"
"GOTV 100 million message testing SHORT","dynamic","s160","msg_rel_social","3","65"
"GOTV 100 million message testing SHORT","dynamic","s160","msg_share","3","61"
"GOTV 100 million message testing SHORT","dynamic","s160","msg_rel_self","4","61"
"GOTV 100 million message testing SHORT","dynamic","s160","msg_rel_social","4","60"
"GOTV 100 million message testing SHORT","dynamic","s160","msg_share","4","67"
"GOTV 100 million message testing SHORT","dynamic","s160","msg_rel_self","5","45"
"GOTV 100 million message testing SHORT","dynamic","s160","msg_rel_social","5","43"
"GOTV 100 million message testing SHORT","dynamic","s160","msg_share","5","23"
"GOTV 100 million message testing SHORT","dynamic","s161","msg_rel_self","1","13"
"GOTV 100 million message testing SHORT","dynamic","s161","msg_rel_social","1","19"
"GOTV 100 million message testing SHORT","dynamic","s161","msg_share","1","27"
"GOTV 100 million message testing SHORT","dynamic","s161","msg_rel_self","2","14"
"GOTV 100 million message testing SHORT","dynamic","s161","msg_rel_social","2","34"
"GOTV 100 million message testing SHORT","dynamic","s161","msg_share","2","41"
"GOTV 100 million message testing SHORT","dynamic","s161","msg_rel_self","3","9"
"GOTV 100 million message testing SHORT","dynamic","s161","msg_rel_social","3","41"
"GOTV 100 million message testing SHORT","dynamic","s161","msg_share","3","20"
"GOTV 100 million message testing SHORT","dynamic","s161","msg_rel_self","4","5"
"GOTV 100 million message testing SHORT","dynamic","s161","msg_rel_social","4","24"
"GOTV 100 million message testing SHORT","dynamic","s161","msg_share","4","8"
"GOTV 100 million message testing SHORT","dynamic","s161","msg_rel_self","5","70"
"GOTV 100 million message testing SHORT","dynamic","s161","msg_rel_social","5","71"
"GOTV 100 million message testing SHORT","dynamic","s161","msg_share","5","43"
"GOTV 100 million message testing SHORT","static","s162","msg_rel_self","1","56"
"GOTV 100 million message testing SHORT","static","s162","msg_rel_social","1","50"
"GOTV 100 million message testing SHORT","static","s162","msg_share","1","69"
"GOTV 100 million message testing SHORT","static","s162","msg_rel_self","2","6"
"GOTV 100 million message testing SHORT","static","s162","msg_rel_social","2","48"
"GOTV 100 million message testing SHORT","static","s162","msg_share","2","51"
"GOTV 100 million message testing SHORT","static","s162","msg_rel_self","3","72"
"GOTV 100 million message testing SHORT","static","s162","msg_rel_social","3","80"
"GOTV 100 million message testing SHORT","static","s162","msg_share","3","86"
"GOTV 100 million message testing SHORT","static","s162","msg_rel_self","4","81"
"GOTV 100 million message testing SHORT","static","s162","msg_rel_social","4","52"
"GOTV 100 million message testing SHORT","static","s162","msg_share","4","97"
"GOTV 100 million message testing SHORT","static","s162","msg_rel_self","5","39"
"GOTV 100 million message testing SHORT","static","s162","msg_rel_social","5","18"
"GOTV 100 million message testing SHORT","static","s162","msg_share","5","48"
"GOTV 100 million message testing SHORT","control","s163","msg_rel_self","1","61"
"GOTV 100 million message testing SHORT","control","s163","msg_rel_social","1","62"
"GOTV 100 million message testing SHORT","control","s163","msg_share","1","63"
"GOTV 100 million message testing SHORT","control","s163","msg_rel_self","2","61"
"GOTV 100 million message testing SHORT","control","s163","msg_rel_social","2","60"
"GOTV 100 million message testing SHORT","control","s163","msg_share","2","83"
"GOTV 100 million message testing SHORT","control","s163","msg_rel_self","3","60"
"GOTV 100 million message testing SHORT","control","s163","msg_rel_social","3","60"
"GOTV 100 million message testing SHORT","control","s163","msg_share","3","72"
"GOTV 100 million message testing SHORT","control","s163","msg_rel_self","4","71"
"GOTV 100 million message testing SHORT","control","s163","msg_rel_social","4","72"
"GOTV 100 million message testing SHORT","control","s163","msg_share","4","90"
"GOTV 100 million message testing SHORT","control","s163","msg_rel_self","5","60"
"GOTV 100 million message testing SHORT","control","s163","msg_rel_social","5","60"
"GOTV 100 million message testing SHORT","control","s163","msg_share","5","72"
"GOTV 100 million message testing SHORT","dynamic","s164","msg_rel_self","1","100"
"GOTV 100 million message testing SHORT","dynamic","s164","msg_rel_social","1","100"
"GOTV 100 million message testing SHORT","dynamic","s164","msg_share","1","100"
"GOTV 100 million message testing SHORT","dynamic","s164","msg_rel_self","2","81"
"GOTV 100 million message testing SHORT","dynamic","s164","msg_rel_social","2","92"
"GOTV 100 million message testing SHORT","dynamic","s164","msg_share","2","82"
"GOTV 100 million message testing SHORT","dynamic","s164","msg_rel_self","3","100"
"GOTV 100 million message testing SHORT","dynamic","s164","msg_rel_social","3","100"
"GOTV 100 million message testing SHORT","dynamic","s164","msg_share","3","100"
"GOTV 100 million message testing SHORT","dynamic","s164","msg_rel_self","4","100"
"GOTV 100 million message testing SHORT","dynamic","s164","msg_rel_social","4","100"
"GOTV 100 million message testing SHORT","dynamic","s164","msg_share","4","100"
"GOTV 100 million message testing SHORT","dynamic","s164","msg_rel_self","5","100"
"GOTV 100 million message testing SHORT","dynamic","s164","msg_rel_social","5","100"
"GOTV 100 million message testing SHORT","dynamic","s164","msg_share","5","100"
"GOTV 100 million message testing SHORT","static","s165","msg_rel_self","1","100"
"GOTV 100 million message testing SHORT","static","s165","msg_rel_social","1","100"
"GOTV 100 million message testing SHORT","static","s165","msg_share","1","100"
"GOTV 100 million message testing SHORT","static","s165","msg_rel_self","2","100"
"GOTV 100 million message testing SHORT","static","s165","msg_rel_social","2","100"
"GOTV 100 million message testing SHORT","static","s165","msg_share","2","100"
"GOTV 100 million message testing SHORT","static","s165","msg_rel_self","3","99"
"GOTV 100 million message testing SHORT","static","s165","msg_rel_social","3","100"
"GOTV 100 million message testing SHORT","static","s165","msg_share","3","99"
"GOTV 100 million message testing SHORT","static","s165","msg_rel_self","4","99"
"GOTV 100 million message testing SHORT","static","s165","msg_rel_social","4","100"
"GOTV 100 million message testing SHORT","static","s165","msg_share","4","99"
"GOTV 100 million message testing SHORT","static","s165","msg_rel_self","5","100"
"GOTV 100 million message testing SHORT","static","s165","msg_rel_social","5","100"
"GOTV 100 million message testing SHORT","static","s165","msg_share","5","100"
"GOTV 100 million message testing SHORT","control","s166","msg_rel_self","1","29"
"GOTV 100 million message testing SHORT","control","s166","msg_rel_social","1","29"
"GOTV 100 million message testing SHORT","control","s166","msg_share","1","22"
"GOTV 100 million message testing SHORT","control","s166","msg_rel_self","2","24"
"GOTV 100 million message testing SHORT","control","s166","msg_rel_social","2","24"
